parish_name,parish_code,ever_iline
ENÅNGERS FÖRSAMLING,218407000,0
DELSBO FÖRSAMLING,218408000,0
BJURÅKERS FÖRSAMLING,218409000,0
NORRBO FÖRSAMLING,218410000,0
FORSA FÖRSAMLING X LÄN,218411000,0
HÖGS FÖRSAMLING X LÄN,218412000,0
BORGSJÖ FÖRSAMLING,226002000,0
HAVERÖ FÖRSAMLING,226003000,0
TORPS FÖRSAMLING Y LÄN,226004000,0
TIMRÅ FÖRSAMLING,226201000,0
LJUSTORPS FÖRSAMLING,226202000,0
HÄSSJÖ FÖRSAMLING,226203000,0
TYNDERÖ FÖRSAMLING,226204000,0
HÄRNÖSANDS DOMKYRKOFÖRSAMLING,228001000,0
HÖGSJÖ FÖRSAMLING,228002000,0
HÄGGDÅNGERS FÖRSAMLING,228003000,0
STIGSJÖ FÖRSAMLING,228004000,0
VIKSJÖ FÖRSAMLING,228005000,0
SÄBRÅ FÖRSAMLING,228006000,0
HEMSÖ FÖRSAMLING,228007000,0
SUNDSVALLS GUSTAV ADOLFS FÖRSAMLING,228101000,0
SKÖNSMONS FÖRSAMLING 1905,228102000,0
SKÖNS FÖRSAMLING,228103000,0
ALNÖ FÖRSAMLING,228104000,0
SÄTTNA FÖRSAMLING,228105000,0
SELÅNGERS FÖRSAMLING,228106000,0
STÖDE FÖRSAMLING,228107000,0
TUNA FÖRSAMLING Y LÄN,228108000,0
ATTMARS FÖRSAMLING,228109000,0
NJURUNDA FÖRSAMLING,228110000,0
INDALS FÖRSAMLING,228111000,0
HOLMS FÖRSAMLING Y LÄN,228112000,0
LIDENS FÖRSAMLING Y LÄN,228113000,0
GUDMUNDRÅ FÖRSAMLING,228201000,0
NORA FÖRSAMLING Y LÄN,228202000,0
SKOGS FÖRSAMLING Y LÄN,228203000,0
NORDINGRÅ FÖRSAMLING,228204000,0
VIBYGGERÅ FÖRSAMLING,228205000,0
ULLÅNGERS FÖRSAMLING,228206000,0
BJÄRTRÅ FÖRSAMLING,228207000,0
STYRNÄS FÖRSAMLING,228208000,0
DALS FÖRSAMLING,228209000,0
TORSÅKERS FÖRSAMLING Y LÄN,228210000,0
YTTERLÄNNÄS FÖRSAMLING,228211000,0
SOLLEFTEÅ FÖRSAMLING,228301000,0
MULTRÅ FÖRSAMLING,228302000,0
GRANINGE FÖRSAMLING,228303000,0
LÅNGSELE FÖRSAMLING,228304000,0
EDS FÖRSAMLING Y LÄN,228305000,0
RESELE FÖRSAMLING,228306000,0
HELGUMS FÖRSAMLING,228307000,0
ÅDALS LIDENS FÖRSAMLING,228308000,0
JUNSELE FÖRSAMLING,228309000,0
ÖVERLÄNNÄS FÖRSAMLING,228312000,0
SÅNGA FÖRSAMLING Y LÄN,228313000,0
EDSELE FÖRSAMLING,228314000,0
RAMSELE FÖRSAMLING,228315000,0
BOTEÅ FÖRSAMLING,228371000,0
ARNÄS FÖRSAMLING,228402000,0
SKORPEDS FÖRSAMLING,228405000,0
SIDENSJÖ FÖRSAMLING,228406000,0
NÄTRA FÖRSAMLING,228407000,0
SJÄLEVADS FÖRSAMLING,228408000,0
MO FÖRSAMLING Y LÄN,228409000,0
GRUNDSUNDA FÖRSAMLING,228410000,0
GIDEÅ FÖRSAMLING,228411000,0
BJÖRNA FÖRSAMLING,228412000,0
TREHÖRNINGSJÖ FÖRSAMLING,228413000,0
ANUNDSJÖ FÖRSAMLING,228471000,0
RAGUNDA FÖRSAMLING,230301000,0
FORS FÖRSAMLING Z LÄN,230302000,0
BORGVATTNETS FÖRSAMLING,230303000,0
STUGUNS FÖRSAMLING,230304000,0
BRÄCKE FÖRSAMLING,230501000,0
NYHEMS FÖRSAMLING,230502000,0
HÄLLESJÖ FÖRSAMLING,230503000,0
HÅSJÖ FÖRSAMLING,230504000,0
SUNDSJÖ FÖRSAMLING,230505000,0
REVSUNDS FÖRSAMLING,230506000,0
BODSJÖ FÖRSAMLING,230507000,0
RÖDÖNS FÖRSAMLING,230901000,0
NÄSKOTTS FÖRSAMLING,230902000,0
ASPÅS FÖRSAMLING,230903000,0
ÅS FÖRSAMLING Z LÄN,230904000,0
LAXSJÖ FÖRSAMLING,230905000,0
FÖLLINGE FÖRSAMLING,230906000,0
HOTAGENS FÖRSAMLING,230907000,0
OFFERDALS FÖRSAMLING,230908000,0
ALSENS FÖRSAMLING,230910000,0
STRÖMS FÖRSAMLING,231301000,0
ALANÄS FÖRSAMLING,231302000,0
GÅXSJÖ FÖRSAMLING,231303000,0
HAMMERDALS FÖRSAMLING,231304000,0
FROSTVIKENS FÖRSAMLING,231305000,0
FJÄLLSJÖ FÖRSAMLING Z LÄN,231306000,0
BODUMS FÖRSAMLING,231307000,0
TÅSJÖ FÖRSAMLING,231308000,0
ÅRE FÖRSAMLING,232101000,0
MATTMARS FÖRSAMLING,232102000,0
MÖRSILS FÖRSAMLING,232103000,0
KALLS FÖRSAMLING,232104000,0
UNDERSÅKERS FÖRSAMLING,232105000,0
HALLENS FÖRSAMLING,232106000,0
MARBY FÖRSAMLING,232107000,0
BERGS FÖRSAMLING Z LÄN,232601000,0
HACKÅS FÖRSAMLING,232602000,0
OVIKENS FÖRSAMLING,232603000,0
MYSSJÖ FÖRSAMLING,232604000,0
STORSJÖ FÖRSAMLING,232605000,0
ÅSARNE FÖRSAMLING,232606000,0
KLÖVSJÖ FÖRSAMLING,232607000,0
RÄTANS FÖRSAMLING,232608000,0
SVEGS FÖRSAMLING,236101000,0
LINSELLS FÖRSAMLING,236102000,0
ÄLVROS FÖRSAMLING,236103000,0
VEMDALENS FÖRSAMLING,236104000,0
HEDE FÖRSAMLING Z LÄN,236105000,0
LJUSNEDALS FÖRSAMLING,236106000,0
TÄNNÄS FÖRSAMLING,236107000,0
ÖVERHOGDALS FÖRSAMLING,236108000,0
YTTERHOGDALS FÖRSAMLING,236109000,0
LILLHÄRDALS FÖRSAMLING,236111000,0
ÖSTERSUNDS FÖRSAMLING,238001000,0
FRÖSÖ FÖRSAMLING,238002000,0
SUNNE FÖRSAMLING Z LÄN,238003000,0
NÄS FÖRSAMLING Z LÄN,238004000,0
LOCKNE FÖRSAMLING,238005000,0
MARIEBY FÖRSAMLING,238006000,0
BRUNFLO FÖRSAMLING,238007000,0
KYRKÅS FÖRSAMLING Z LÄN,238008000,0
LITS FÖRSAMLING,238009000,0
HÄGGENÅS FÖRSAMLING,238010000,0
NORDERÖ FÖRSAMLING,238011000,0
NORDMALINGS FÖRSAMLING,240171000,0
BJURHOLMS FÖRSAMLING,240301000,0
VINDELNS FÖRSAMLING,240401000,0
ROBERTSFORS FÖRSAMLING,240903000,0
NYSÄTRA FÖRSAMLING AC LÄN,240904000,0
BYGDEÅ FÖRSAMLING,240971000,0
NORSJÖ FÖRSAMLING,241771000,0
MALÅ FÖRSAMLING,241801000,0
STENSELE FÖRSAMLING,242101000,0
TÄRNA FÖRSAMLING AC LÄN,242103000,0
SORSELE FÖRSAMLING,242201000,0
DOROTEA FÖRSAMLING,242501000,0
VÄNNÄS FÖRSAMLING,246001000,0
VILHELMINA FÖRSAMLING,246201000,0
ÅSELE FÖRSAMLING,246301000,0
FREDRIKA FÖRSAMLING,246304000,0
UMEÅ STADSFÖRSAMLING,248001000,0
UMEÅ LANDSFÖRSAMLING,248002000,0
HOLMSUNDS FÖRSAMLING,248006000,0
HOLMÖNS FÖRSAMLING,248010000,0
SÄVARS FÖRSAMLING,248071000,0
LYCKSELE FÖRSAMLING,248101000,0
ÖRTRÄSKS FÖRSAMLING,248104000,0
SKELLEFTEÅ FÖRSAMLING,248204004,0
BYSKE FÖRSAMLING,248207000,0
JÖRNS FÖRSAMLING,248209000,0
LÖVÅNGERS FÖRSAMLING,248210000,0
BURTRÄSKS FÖRSAMLING,248211000,0
ARVIDSJAURS FÖRSAMLING,250571000,0
ARJEPLOGS FÖRSAMLING,250671000,0
JOKKMOKKS FÖRSAMLING,251002000,1
ÖVERKALIXS FÖRSAMLING,251301000,0
NEDERKALIXS FÖRSAMLING,251401000,0
ÖVERTORNEÅ FÖRSAMLING,251801000,0
HIETANIEMI FÖRSAMLING,251803000,0
PAJALA FÖRSAMLING,252101000,0
MUONIONALUSTA FÖRSAMLING,252103000,0
KORPILOMBOLO FÖRSAMLING,252104000,0
TÄRENDÖ FÖRSAMLING,252105000,0
GÄLLIVARE FÖRSAMLING,252371000,1
ÄLVSBY FÖRSAMLING,256002000,0
LULEÅ STADSFÖRSAMLING,258001001,0
NEDERLULEÅ FÖRSAMLING,258003000,0
RÅNEÅ FÖRSAMLING,258004000,0
PITEÅ STADSFÖRSAMLING,258101000,0
PITEÅ LANDSFÖRSAMLING,258171000,0
ÖVERLULEÅ FÖRSAMLING,258201000,0
EDEFORS FÖRSAMLING,258203000,0
NEDERTORNEÅ HAPARANDA FÖRSAMLING,258301000,0
KARL GUSTAVS FÖRSAMLING BD LÄN,258304000,0
JUKKASJÄRVI FÖRSAMLING,258401000,1
KARESUANDO FÖRSAMLING,258403000,0
